0 5
0 18
0 20
0 32
0 35
0 37
0 49
0 61
0 84
0 86
1 3
1 14
1 16
1 27
1 66
1 68
1 72
1 73
1 75
1 81
1 83
1 90
1 98
2 9
2 11
2 46
2 59
2 81
2 84
2 86
3 7
3 21
3 26
3 36
3 41
3 51
3 58
3 63
3 66
3 86
3 94
4 13
4 16
4 17
4 29
4 30
4 47
4 51
4 65
4 72
4 90
4 95
4 96
5 29
5 33
5 38
5 40
5 55
5 58
5 67
5 70
5 74
6 11
6 20
6 28
6 48
6 49
6 53
6 55
6 62
6 63
6 67
6 93
7 9
7 38
7 39
7 48
7 52
7 60
7 69
7 74
7 78
7 79
7 89
7 93
8 13
8 15
8 28
8 31
8 58
8 67
8 86
8 87
9 23
9 34
9 35
9 36
9 45
9 46
9 48
9 51
9 74
9 79
9 85
10 14
10 17
10 27
10 30
10 32
10 35
10 74
10 97
11 15
11 19
11 29
11 38
11 41
11 47
11 50
11 64
11 75
11 90
11 97
12 13
12 22
12 34
12 45
12 78
12 82
13 35
13 81
13 94
13 96
14 34
14 44
14 76
14 82
15 22
15 24
15 34
15 50
15 52
15 77
15 80
15 93
16 26
16 27
16 63
16 74
16 93
16 94
17 26
17 32
17 35
17 47
17 53
17 70
17 80
17 84
17 99
18 24
18 28
18 48
18 59
18 64
18 73
18 89
18 92
19 23
19 28
19 57
19 59
19 66
19 75
20 24
20 56
20 64
20 81
20 86
20 87
20 95
21 25
21 35
21 43
21 52
21 57
21 71
21 79
21 81
21 85
21 94
22 27
22 30
22 31
22 46
22 47
22 50
22 55
22 71
22 74
23 31
23 46
23 51
23 56
23 68
23 96
24 27
24 37
24 59
24 68
24 72
24 77
24 82
24 84
24 85
24 88
24 95
25 50
25 52
25 69
25 72
25 86
26 28
26 31
26 34
26 51
26 56
26 69
26 76
26 93
27 30
27 39
27 62
27 64
27 66
27 76
27 80
27 86
27 89
28 31
28 49
28 62
28 76
28 79
29 38
29 44
29 51
29 54
29 55
29 68
29 78
29 86
29 91
29 97
30 31
30 33
30 42
30 52
30 58
30 66
30 74
30 97
31 45
31 55
31 80
31 85
31 88
31 95
32 36
32 53
32 56
32 74
32 82
32 85
32 91
33 43
33 82
34 35
34 56
34 66
34 78
34 84
34 85
35 50
35 88
36 44
36 49
36 59
36 65
36 98
37 83
37 89
37 94
37 95
37 97
38 41
38 53
38 96
38 98
39 48
39 49
39 52
39 68
39 74
39 76
39 89
40 53
40 62
40 72
40 79
40 86
40 95
40 99
41 74
41 81
41 98
42 46
42 58
42 65
42 81
42 99
43 48
43 53
43 57
43 76
43 79
44 45
44 53
44 57
44 66
44 70
44 77
44 78
44 80
44 82
44 84
44 90
44 99
45 72
45 92
46 50
46 53
46 68
47 69
47 78
47 81
47 87
48 77
49 55
49 77
49 83
50 56
50 57
50 61
50 73
50 75
50 87
51 52
51 61
51 86
51 95
52 69
52 71
52 74
52 77
52 78
52 95
53 60
53 64
53 68
53 85
54 55
54 89
54 96
55 62
55 69
55 75
55 78
56 61
56 69
56 72
56 74
56 77
56 84
56 88
57 66
57 69
57 74
57 75
57 81
57 82
57 94
57 97
58 73
58 82
58 90
59 70
59 90
59 98
60 74
60 99
61 69
61 96
62 65
62 67
62 85
62 92
62 98
63 75
64 78
65 85
66 77
66 82
67 68
67 75
67 88
67 92
68 69
68 80
68 85
69 75
69 93
69 99
70 74
70 75
70 87
70 92
70 99
71 74
71 82
71 96
72 77
72 78
72 95
73 77
73 78
73 94
74 84
75 78
75 79
75 80
75 93
75 98
76 99
77 88
77 92
78 89
78 92
78 95
78 96
79 82
79 84
79 89
79 95
80 95
81 89
83 85
84 93
84 95
85 96
85 97
86 89
86 94
87 90
87 97
88 94
88 99
91 96
91 97
94 97
94 98
