0 1
0 7
0 8
0 9
0 12
0 17
0 18
0 19
0 22
0 26
0 28
0 30
0 31
0 32
0 37
0 38
0 39
0 41
0 42
0 43
0 45
0 46
0 48
0 51
0 52
0 53
0 59
0 61
0 63
0 66
0 67
0 70
0 72
0 76
0 77
0 78
0 80
0 81
0 82
0 83
0 84
0 87
0 88
0 92
0 93
0 94
0 97
0 99
1 2
1 3
1 5
1 6
1 9
1 11
1 14
1 17
1 19
1 20
1 22
1 24
1 25
1 27
1 28
1 31
1 33
1 35
1 40
1 41
1 42
1 46
1 49
1 50
1 51
1 52
1 61
1 62
1 63
1 64
1 66
1 68
1 70
1 71
1 73
1 74
1 75
1 76
1 77
1 78
1 80
1 81
1 85
1 86
1 87
1 88
1 89
1 90
1 92
1 93
1 95
1 96
1 99
2 3
2 4
2 6
2 7
2 8
2 12
2 21
2 23
2 25
2 31
2 34
2 36
2 39
2 40
2 41
2 42
2 45
2 46
2 48
2 49
2 51
2 52
2 53
2 57
2 59
2 60
2 61
2 67
2 68
2 69
2 70
2 72
2 80
2 85
2 86
2 87
2 89
2 90
2 94
2 95
2 96
2 97
2 99
3 4
3 5
3 8
3 9
3 13
3 15
3 16
3 17
3 18
3 21
3 22
3 26
3 28
3 29
3 30
3 31
3 32
3 34
3 36
3 37
3 38
3 41
3 44
3 46
3 47
3 48
3 49
3 54
3 58
3 61
3 66
3 67
3 68
3 69
3 72
3 74
3 79
3 82
3 83
3 84
3 85
3 86
3 87
3 88
3 91
3 92
3 93
3 95
3 96
3 99
4 7
4 8
4 11
4 12
4 14
4 16
4 17
4 25
4 26
4 28
4 29
4 31
4 32
4 33
4 40
4 43
4 45
4 53
4 54
4 59
4 62
4 63
4 64
4 66
4 69
4 80
4 81
4 82
4 88
4 89
4 93
4 95
4 96
4 97
4 98
5 6
5 9
5 10
5 11
5 12
5 16
5 17
5 18
5 19
5 20
5 22
5 23
5 24
5 25
5 26
5 27
5 28
5 30
5 33
5 34
5 35
5 36
5 41
5 43
5 44
5 48
5 50
5 53
5 54
5 55
5 56
5 57
5 60
5 61
5 64
5 65
5 67
5 70
5 72
5 73
5 75
5 76
5 78
5 79
5 80
5 81
5 82
5 83
5 84
5 88
5 89
5 93
5 94
5 95
6 7
6 8
6 9
6 11
6 12
6 13
6 14
6 15
6 17
6 21
6 22
6 26
6 27
6 28
6 32
6 35
6 36
6 37
6 38
6 39
6 40
6 42
6 43
6 45
6 50
6 51
6 52
6 55
6 56
6 57
6 58
6 59
6 60
6 61
6 63
6 64
6 65
6 69
6 71
6 72
6 73
6 75
6 76
6 77
6 79
6 81
6 82
6 85
6 86
6 89
6 90
6 94
6 96
6 97
6 99
7 12
7 13
7 14
7 16
7 17
7 19
7 24
7 25
7 26
7 28
7 31
7 32
7 34
7 36
7 38
7 44
7 46
7 48
7 49
7 50
7 54
7 55
7 56
7 59
7 60
7 62
7 63
7 64
7 65
7 66
7 71
7 73
7 75
7 78
7 80
7 81
7 82
7 83
7 85
7 87
7 89
7 90
7 92
7 96
7 99
8 13
8 14
8 15
8 16
8 19
8 20
8 21
8 23
8 24
8 26
8 28
8 30
8 33
8 34
8 35
8 37
8 38
8 42
8 43
8 45
8 48
8 50
8 51
8 52
8 53
8 54
8 56
8 58
8 61
8 63
8 64
8 65
8 69
8 70
8 74
8 76
8 77
8 78
8 79
8 80
8 85
8 86
8 88
8 89
8 90
8 94
8 97
8 99
9 10
9 11
9 15
9 17
9 18
9 21
9 22
9 23
9 24
9 26
9 27
9 31
9 33
9 35
9 38
9 43
9 46
9 49
9 50
9 53
9 55
9 59
9 60
9 62
9 63
9 64
9 65
9 67
9 69
9 70
9 71
9 74
9 76
9 78
9 80
9 81
9 82
9 86
9 87
9 88
9 89
9 92
9 93
9 94
9 97
9 98
10 12
10 13
10 15
10 16
10 18
10 20
10 21
10 22
10 26
10 30
10 31
10 32
10 34
10 35
10 37
10 38
10 40
10 43
10 45
10 48
10 49
10 51
10 54
10 55
10 56
10 60
10 61
10 63
10 67
10 69
10 74
10 78
10 83
10 85
10 87
10 88
10 89
10 93
10 95
10 96
11 12
11 14
11 19
11 20
11 24
11 26
11 27
11 30
11 41
11 42
11 43
11 44
11 45
11 50
11 51
11 52
11 53
11 55
11 57
11 59
11 61
11 62
11 66
11 67
11 68
11 70
11 71
11 72
11 81
11 83
11 85
11 86
11 88
11 89
11 91
11 94
11 95
11 97
12 14
12 17
12 21
12 22
12 25
12 27
12 37
12 47
12 50
12 55
12 56
12 58
12 59
12 60
12 61
12 66
12 67
12 68
12 69
12 70
12 72
12 74
12 76
12 81
12 82
12 83
12 84
12 85
12 89
12 90
12 91
12 92
12 93
12 95
12 97
12 98
12 99
13 14
13 19
13 21
13 22
13 23
13 24
13 25
13 27
13 28
13 30
13 32
13 33
13 34
13 36
13 39
13 40
13 41
13 42
13 48
13 52
13 54
13 55
13 57
13 59
13 62
13 64
13 65
13 66
13 67
13 68
13 69
13 70
